-0.1185401084979091	-3.6397856659965604	-5.7965666903831020	-0.0001936192362568
0.7010831792304706	-3.6294689184950220	-5.8007532714912395	0.0000253598588616
-0.0951977269451398	-3.1728940504489580	-6.3796024528291310	-0.0002325443407202
0.1489830843161466	-3.0099136205034950	-6.4036121536239370	-0.0001400208401362
0.4523422743381580	-2.8382975007033084	-6.4142951833569720	0.0001928710305477
0.7884453274520951	-2.6601145486122655	-6.4064771750344500	-0.0000545332827523
1.0714375982951714	-2.4871020614566586	-6.3838712782896950	-0.0000962261908014
1.2976726465316382	-2.3298717939078020	-6.3502787465824890	-0.0000679467280556
1.5038340992097270	-2.1878375114116870	-6.3045125185322140	-0.0000752560980244
1.7343000080884379	-2.0507357661280587	-6.2405953679746355	0.0000552989907983
1.9957499594773764	-1.8975818259750006	-6.1605789722259850	0.0000912870523878
2.2352556696343013	-1.7254534097746215	-6.0794291031683060	0.0000932068419009
2.4467817194428143	-1.5485706107499273	-5.9969755482872430	0.0002165243354658
2.6404033839605217	-1.3827795580426316	-5.9081680669436890	0.0002385585904999
2.8260435396408640	-1.2385945524278534	-5.8087287038792040	0.0004537301469603
3.0164522004141440	-1.0993225313086066	-5.6981722486140640	0.0005021056462363
3.1903957340363160	-0.9522265596888021	-5.5902985413036830	0.0003024267692895
3.3407718602839984	-0.8165803231997093	-5.4865248363478320	0.0002121847261112
3.4990045745374325	-0.6997768707093072	-5.3679860640597130	0.0002258491997337
3.7058195763072352	-0.5926576056420899	-5.2065528990716990	0.0002999520871327
3.9836138235218620	-0.4679908833838580	-4.9780475468540370	0.0004746994212571
4.2645029913458430	-0.3040953294106037	-4.7229681766015040	0.0002029059607904
6.0558298440212810	1.2967271891050860	-0.7824424302794117	0.0000145359689126
6.0776215893141090	1.3839831888153762	-0.3157024682080701	0.0001152438552704
6.0568080008206150	1.4929671866144287	0.2029618116041399	0.0004103460000681
5.7463265077404960	1.8794199811619774	1.6106210181224516	0.0000375172891024
5.6185409536560815	1.8857028557330306	2.0219753086563480	0.0003290432023858
5.4174188990124780	1.9339695903202982	2.4930728356907457	0.0002209426814560
5.1916565443273495	2.0173673266327520	2.8975217145801410	0.0001236926456992
4.9750927811273290	2.0978137717455714	3.2241650355798943	-0.0000213094919129
4.7548396046614820	2.1616893431509190	3.5213591022469150	-0.0001420443692782
4.4943697753636160	2.2189672046146670	3.8326665891305467	-0.0000638090411510
4.1847249837234620	2.3039537362220135	4.1382593369747910	0.0000159243684606
3.8927141440205890	2.4089901470662607	4.3736571718982390	0.0000728839104311
3.6386545870860070	2.4996680958832527	4.5552427988768680	0.0003171610324822
3.4008165362163343	2.5663117841016523	4.7188545940948270	0.0003228719535471
3.1473664353192770	2.6117591082239640	4.8889322590050210	0.0001840144232631
2.8381025706389580	2.6565097766545230	5.0741939090632100	0.0001053731392996
2.5036598335970100	2.7179781337492590	5.2390561368629070	-0.0000702943693038
2.2059770051186880	2.7804363566215824	5.3622856534817150	-0.0000548991803767
1.9239942899990983	2.8348873075210780	5.4648523044730700	0.0000461522271047
1.5977794836956220	2.8861001594294360	5.5662825752956415	0.0002302037249112
1.1672735015133970	2.9463044750230907	5.6666858141305330	0.0005090697190619
0.6997248766375662	3.0218641275048563	5.7327187900754320	0.0003708703968494
0.3205793257560128	3.1006123887861370	5.7562976331100450	0.0001184862928877
0.0223564844601288	3.1760272496166984	5.7574436175792830	-0.0000153436678969
-0.2473919258195924	3.2504479485865048	5.7447109712652800	-0.0000157635274418
-0.5488908228881009	3.3266350510637217	5.7151271393563640	0.0002086760989990
-0.8992247482989986	3.4027613750622225	5.6627547615788110	0.0001831038769066
-1.2170705538812114	3.4799366868995825	5.5955650238196760	0.0002600390757012
-1.4798903840831477	3.5643030936680153	5.5212238247488870	0.0003384066141271
-1.7232929971608653	3.6553786286127100	5.4366018017707470	0.0001713037092204
-1.9932642194055143	3.7493733851469138	5.3282760997386560	0.0000504009671078
-2.3296649470226023	3.8335419131930744	5.1812831471123900	0.0000384669433381
-2.6634233277596002	3.8986670634635052	5.0234969994053325	-0.0000711957708536
-2.9258484279006910	3.9660797887532335	4.8790350793565205	-0.0000123750368410
-3.1420773773780870	4.0511448302245590	4.7314461725479490	0.0000848880774932
-3.3541426747406686	4.1545398739646820	4.5555776812230660	0.0002268520771524
-3.6060999732982775	4.2572969000558080	4.3307443899742095	0.0001641246694206
-3.8765683222746605	4.3331570059691960	4.0895937834117440	0.0000781947298277
-4.0881395164841220	4.4047991464650570	3.8824738389864940	-0.0001142966638012
-4.2361024172877410	4.5019830777396335	3.6931264790147202	-0.0001664202958914
-4.3535330735691110	4.6291640235049540	3.4828113280970436	-0.0000845900473200
-4.4913590669972400	4.7672295582041790	3.2060361006786278	-0.0000426925945168
-4.6772565134071030	4.8705519666487220	2.8727329325748134	0.0001159111284418
-4.8510409950040500	4.9396118981945390	2.5707336193070325	-0.0000662436517381
-4.9838624547566490	5.0053197162223190	2.3120675965423434	-0.0000888863264993
-5.0803372609073350	5.0858446504494320	2.0644121160093376	-0.0001366322759313
-5.1541004572539580	5.1830087182612400	1.7913337850791053	-0.0000639909452725
-5.2343076989335580	5.2660218284823760	1.4877581338849890	-0.0000024269890777
-5.3074088727940810	5.3307959276001840	1.2122122277218121	-0.0001976933183368
-5.3267724686514220	5.4258023390829360	0.9745698466040830	-0.0002295956566713
-5.2807038059914820	5.5702562479486675	0.7408733099436878	-0.0002407195007225
-5.1874149191488100	5.7457790835559040	0.4774249430297927	-0.0001893607067623
-5.0319512377745360	6.0127518882007720	-0.1659110595332064	-0.0002440229052234
-1.6139119241409177	7.7159141758910220	-2.9451572913706365	-0.0002399200028128
-1.2499694016351375	7.8102256657991660	-2.9255717903201983	-0.0002309928634210
-0.9421962867581188	7.8871187312543160	-2.8840091493892960	-0.0002377518069021
-0.7085970929893841	7.9514584618335280	-2.8210159191564040	-0.0002459065033425
-0.4906330249649976	8.0102057431541670	-2.7455853038217235	-0.0002422836027700
-0.2541497365295320	8.0653260166718660	-2.6584317009633516	-0.0002297651196834
-0.0137023437025409	8.1171586112843370	-2.5525283193335680	-0.0002192359857427
0.1546867270520583	8.1682973396025620	-2.4219278102580826	-0.0002169067293279
0.2620680267823973	8.2203552127532780	-2.2714107301386880	-0.0002138127067486
0.3776878028306370	8.2692555124620740	-2.1107433122291980	-0.0002122545401751
0.5342164626963750	8.3095025805899000	-1.9509917908131853	-0.0002077320727496
0.7320360645472435	8.3390735310895100	-1.7916463909021911	-0.0001923280544797
0.9117430795895822	8.3636386111147500	-1.6239774101320263	-0.0001834909883550
1.0381847776607820	8.3883461812305700	-1.4481373822095764	-0.0001944219013981
1.1748225630519082	8.4071183502869220	-1.2593631947433166	-0.0002064418587168
